河北,衡水,（出租）吉美家居，怡然城，特安莱附近库房出租,区域：桃城 ,地段：榕花街大庆路北天鸿尚都北附近,面积：45㎡,租金：450元/㎡/天  
河北,衡水,（出租）怡然城，吉美家居，特安莱家居附近库房出租,区域：桃城 ,地段：榕花街大庆路附近,面积：45㎡,租金：450元/月  
河北,衡水,（出租）华庭枫景仓库19平米,区域：武强 ,地段：华庭枫景附近,面积：19㎡,租金：150元/月  
河北,衡水,（出租）出租桃城仓库紧邻京大路边,区域：桃城 ,地段：京大路滏东家园西附近或王庄,面积：240㎡,租金：面议  
河北,衡水,（出租）出租厂房库房出租大小均有三项电可进出大车有宿舍,区域：桃城 ,地段：啤酒厂附近或啤酒长,面积：9999㎡,租金：面议  
河北,衡水,（出租）昌明街北头肖屯出租临街库房,区域：桃城 ,地段：肖屯附近,面积：200㎡,租金：面议  
河北,衡水,（出租）出租深州富贵花园小区车库,区域：深州 ,地段：深州永盛大街附近或富贵花园小区,面积：17㎡,租金：150元/月  
河北,衡水,（出租）东明物流园单间办公室库房,区域：桃城 ,地段：东明物流园附近,面积：150㎡,租金：1元/㎡/天  
河北,衡水,（出租）出租枣强帝景城车库,区域：枣强 ,地段：帝景城附近,面积：36㎡,租金：面议  
河北,衡水,（出租）出租桃城大庆路仓库,区域：桃城 ,地段：大庆路附近或大庆路小学,面积：280㎡,租金：面议  
河北,衡水,（出租）出租桃城仓库厂房,区域：桃城 ,地段：南外环附近或红旗大街,面积：110㎡,租金：面议  
河北,衡水,（出租）康宁街四院西邻仓库20平米,区域：桃城 ,地段：康宁街四院西邻附近,面积：20㎡,租金：400元/月  
河北,衡水,（出租）出租香榭丽苑小区地上车库一个,区域：桃城 ,地段：胜利西路附近或香榭丽苑小区,面积：23㎡,租金：350元/月  
河北,衡水,（出租）出租南漳桥村附近仓库,区域：桃城 ,地段：中华北大街附近或南漳桥村,面积：400㎡,租金：面议  
河北,衡水,（出租）小区车库低价出租,区域：桃城 ,地段：明珠花园附近或和平路,面积：22㎡,租金：400元/月  
河北,衡水,（出租）出租桃城仓库，价格面议,区域：桃城 ,地段：人民东路附近或宜居家园,面积：30㎡,租金：1元/㎡/天  
河北,衡水,（出租）出租桃城南外环仓库,区域：桃城 ,地段：南外环附近或菩提苑东50米路南,面积：60㎡,租金：面议  
河北,衡水,（出租）出租桃城仓库.厂房。住房,区域：桃城 ,地段：新桥附近或夏家村,面积：660㎡,租金：面议  
河北,衡水,（出租）出租桃城区中心街吉美超市附近仓房,区域：桃城 ,地段：中心街附近或吉美超市,面积：25㎡,租金：400元/月  
河北,衡水,（出租）滨湖国际赵杜回迁楼7号楼地下车库,区域：桃城 ,地段：滨湖国际赵杜回迁楼7号楼附近,面积：30㎡,租金：200元/月  
河北,衡水,（出租）广厦家园仓库25平米,区域：桃城 ,地段：广厦家园附近,面积：25㎡,租金：300undefined  
河北,衡水,（出租）出租广厦家园个人车库,区域：桃城 ,地段：广厦家园附近,面积：25㎡,租金：300元/㎡/天  
河北,衡水,（出租）出租400平米仓库,区域：桃城 ,地段：南外环附近,面积：400㎡,租金：面议  
河北,衡水,（出租）出租桃城区河东万德福附近仓库,区域：桃城 ,地段：河东吉美东行150米附近或制刷厂生活区,面积：109㎡,租金：面议  
河北,衡水,（出租）市场东街仓库车库100平米,区域：枣强 ,地段：市场东街附近,面积：100㎡,租金：500元/月  
河北,衡水,（出租）出租桃城京大路边仓库,区域：桃城 ,地段：京大路附近或菩提苑,面积：333㎡,租金：面议  
河北,衡水,（出租）衡德路东方太阳城一期车库出租车库1平米,区域：桃城 ,地段：东方太阳城一期车库出租附近,面积：1㎡,租金：170元/月  
河北,衡水,（出租）三徐庄，小学东临仓库150平米,区域：桃城 ,地段：三徐庄，小学东临附近,面积：150㎡,租金：1元/月  
河北,衡水,（出租）康复街小学附近仓库30平米,区域：桃城 ,地段：康复街小学附近附近,面积：30㎡,租金：350元/㎡/天  
河北,衡水,（出租）出租桃城区干马桥附近240㎡库房,区域：桃城 ,地段：红旗南大街干马桥附近附近,面积：240㎡,租金：面议  
河北,衡水,（出租）休闲广场对面谢村小区小房8平米,区域：桃城 ,地段：休闲广场对面谢村小区附近,面积：8㎡,租金：100元/月  
河北,衡水,（出租）出租京大路边仓库,区域：桃城 ,地段：京大路附近或滏东家园西,面积：333㎡,租金：面议  
河北,衡水,（出租）出租桃城仓库，厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：700元/月  
河北,衡水,（出租）康复街小学对面仓库30平米,区域：桃城 ,地段：康复街小学对面附近,面积：30㎡,租金：400元/月  
河北,衡水,（出租）康宁街四院西临天山公寓院仓库20平米,区域：桃城 ,地段：康宁街四院西临天山公寓院附近,面积：20㎡,租金：400元/月  
河北,衡水,（出租）康宁静四院西邻天山公寓院仓库20平米,区域：桃城 ,地段：康宁静四院西邻天山公寓院附近,面积：20㎡,租金：400元/月  
河北,衡水,（出租）康宁街四院西邻天山公寓院仓库20平米,区域：桃城 ,地段：康宁街四院西邻天山公寓院附近,面积：20㎡,租金：400元/月  
河北,衡水,（出租）幸福家园院内车库20平,区域：冀州 ,地段：幸福家园附近,面积：20㎡,租金：300元/月  
河北,衡水,（出租）新桥北街大庆路东头150平米仓库出租,区域：桃城 ,地段：大庆路附近,面积：150㎡,租金：1000元/月  
河北,衡水,（出租）自强街德亨家园车库35平米,区域：桃城 ,地段：自强街德亨家园附近,面积：35㎡,租金：500元/月  
河北,衡水,（出租）出租车库、出售,None,地段：和平路与育才街交叉口北行附近或同瑞眼科医院,面积：20㎡,租金：面议  
河北,衡水,（出租）丽景名郡车库一个,区域：桃城 ,地段：河东京大路附近或二院附近,面积：25㎡,租金：面议  
河北,衡水,（出租）车库一间,可做仓库用,区域：桃城 ,地段：中华街祥源居西区附近或中华大街与和平路,面积：30㎡,租金：300元/月  
河北,衡水,（出租）凇北外环库房出租,区域：桃城 ,地段：北外环北方工业园区附近,面积：200㎡,租金：1500元/月  
河北,衡水,（出租）橡胶城附近仓库300平米,区域：桃城 ,地段：橡胶城附近附近,面积：300㎡,租金：1600元/月  
河北,衡水,（出租）出租桃城区衡枣路橡胶城仓库,区域：桃城 ,地段：衡枣路橡胶城附近或橡胶城,面积：220㎡,租金：面议  
河北,衡水,（出租）出租南环路三杜庄村仓库宅院一处,区域：桃城 ,地段：南环路附近或三杜庄村,面积：410㎡,租金：面议  
河北,衡水,（出租）康复街北头和平路北出租仓库‘车库,区域：桃城 ,地段：康复街北头附近或康复街,面积：80㎡,租金：面议  
河北,衡水,（出租）出租桃城仓库，小厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：600元/月  
河北,衡水,（出租）东明物流园办公室库房,区域：桃城 ,地段：东明物流园附近,面积：150㎡,租金：1元/㎡/天  
河北,衡水,（出租）京大路太和小区仓库,区域：桃城 ,地段：京大路太和小区附近,面积：20㎡,租金：1元/㎡/天  
河北,衡水,（出租）出租桃城亚茂小区车库,区域：桃城 ,地段：中心街人民路附近或亚茂小区,面积：24㎡,租金：300元/月  
河北,衡水,（出租）赵圈镇商业街南临仓库800平米,区域：桃城 ,地段：赵圈镇商业街南临附近,面积：1200㎡,租金：4000元/㎡/天  
河北,衡水,（出租）出租桃城仓库，赵庄北小区,区域：桃城 ,地段：赵庄北小区附近,面积：19㎡,租金：面议  
河北,衡水,（出租）出租桃城仓库，厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：600元/月  
河北,衡水,（出租）厂房仓库出租深州前么头镇,区域：深州 ,地段：前么头镇附近,面积：2000㎡,租金：面议  
河北,衡水,（出租）出租衡水学院附近车库,区域：桃城 ,地段：衡水学院对面附近,面积：20㎡,租金：300元/月  
河北,衡水,（出租）人民路与榕花街交叉口西南库房100平米,区域：桃城 ,地段：人民路与榕花街交叉口西南附近,面积：100㎡,租金：1800元/月  
河北,衡水,（出租）东明物流园办公室及仓库200平米,区域：桃城 ,地段：东明物流园附近,面积：200㎡,租金：1元/㎡/天  
河北,衡水,（出租）出租桃城仓库滏东家园西,区域：桃城 ,地段：橡胶城西口附近或滏东家园西边,面积：260㎡,租金：面议  
河北,衡水,（出租）康复街小学附近仓库30平米,区域：桃城 ,地段：康复街小学附近附近,面积：30㎡,租金：400元/㎡/天  
河北,衡水,（出租）出租香榭丽苑小区地上车库一个,区域：桃城 ,地段：胜利西路附近,面积：23㎡,租金：350元/月  
河北,衡水,（出租）出租桃城仓库，小厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：600元/月  
河北,衡水,（出租）康复街人民路附近仓库30平米,区域：桃城 ,地段：康复街人民路附近附近,面积：30㎡,租金：400元/㎡/天  
河北,衡水,（出租）东明物流园单间办公室库房等,区域：桃城 ,地段：东明物流园附近,面积：200㎡,租金：1元/㎡/天  
河北,衡水,（出租）和平西路明珠花园小区车库20平米,区域：桃城 ,地段：和平西路明珠花园小区附近,面积：20㎡,租金：1元/㎡/天  
河北,衡水,（出租）吉美家居，特安莱，怡然城附近临街库房出租,区域：桃城 ,地段：天鸿尚都附近附近,面积：85㎡,租金：850元/月  
河北,衡水,（出租）出租桃城仓库，小厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：600元/月  
河北,衡水,（出租）康复街小学附近仓库30平米,区域：桃城 ,地段：康复街小学附近附近,面积：30㎡,租金：350元/㎡/天  
河北,衡水,（出租）出租桃城仓库，厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：600元/月  
河北,衡水,（出租）出租深州水源小区车库,区域：深州 ,地段：深州纬一路西头附近或水源小区,面积：20㎡,租金：面议  
河北,衡水,（出租）出租广厦家园二期车库,区域：桃城 ,地段：广厦家园二期附近,面积：25㎡,租金：300元/㎡/天  
河北,衡水,（出租）人民路温莎花园仓库22平米,区域：桃城 ,地段：人民路和中华大街交叉路口附近,面积：22㎡,租金：150元/月  
河北,衡水,（出租）东街东南胡同仓库110平米,区域：阜城 ,地段：东街东南胡同附近,面积：110㎡,租金：500元/月  
河北,衡水,（出租）康复街小学附近仓库30平米,区域：桃城 ,地段：康复街小学附近附近,面积：30㎡,租金：400元/月  
河北,衡水,（出租）东明物流园单间数间,区域：桃城 ,地段：东明物流园附近,面积：200㎡,租金：1元/㎡/天  
河北,衡水,（出租）出租人民西路万德福超市对面电厂家属院车库/仓库,区域：桃城 ,地段：人民西路万德福超市对面附近或衡百国际,面积：26㎡,租金：面议  
河北,衡水,（出租）出租桃城区育才南大街格林家园2号楼一楼车库,区域：桃城 ,地段：育才街南段格林家园附近或2号楼一楼车库,面积：25㎡,租金：300元/月  
河北,衡水,（出租）出租桃城仓库车间,区域：桃城 ,地段：南外环附近或红旗大街,面积：110㎡,租金：面议  
河北,衡水,（出租）出租桃城仓库，厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：600元/月  
河北,衡水,（出租）出租400平米库房-交通便利水电设备齐全,区域：桃城 ,地段：南外环育才街交口附近或南行1·公里西侧,面积：400㎡,租金：面议  
河北,衡水,（出租）大庆路小学南仓库1000平米,区域：桃城 ,地段：大庆路小学南附近,面积：1000㎡,租金：99999元/㎡/天  
河北,衡水,（出租）出租桃城仓库租金便宜,区域：桃城 ,地段：水泥厂附近或仲代,面积：330㎡,租金：面议  
河北,衡水,（出租）出租桃城小仓库，小厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：600元/月  
河北,衡水,（出租）东明物流园附近办公室单间及仓库200平,区域：桃城 ,地段：东明物流园附近附近,面积：200㎡,租金：1元/㎡/天  
河北,衡水,（出租）出租桃城仓库车间,区域：桃城 ,地段：南外环附近或红旗大街,面积：110㎡,租金：面议  
河北,衡水,（出租）出租香榭丽苑小区的地上车库,区域：桃城 ,地段：胜利西路附近或香榭丽苑小区,面积：23㎡,租金：350元/㎡/天  
河北,衡水,（出租）出租600-2300平库房,区域：桃城 ,地段：红旗南大街附近或滨湖国际,面积：2300㎡,租金：面议  
河北,衡水,（出租）出租桃城区大庆路仓库,区域：桃城 ,地段：大庆路仓安街（木材市场）附近或五金库,面积：1500㎡,租金：面议  
河北,衡水,（出租）出租桃城仓库车间,区域：桃城 ,地段：南外环附近或红旗大街,面积：110㎡,租金：面议  
河北,衡水,（出租）急租车库21平,区域：桃城 ,地段：和平路西附近或怡水园北邻,面积：21㎡,租金：面议  
河北,衡水,（出租）电厂生活区地上车库,区域：桃城 ,地段：电厂生活区附近,面积：20㎡,租金：200元/月  
河北,衡水,（出租）和平桥和平生活小区院内仓库30平米,区域：桃城 ,地段：和平桥和平生活小区院内附近,面积：30㎡,租金：350元/月  
河北,衡水,（出租）出租车库宜居嘉园人民东路天洋冷冻厂,区域：桃城 ,地段：宜居嘉园附近或12号楼,面积：24㎡,租金：面议  
河北,衡水,（出租）出租桃城小仓库，小厂房,区域：桃城 ,地段：育才北大街附近或澜点家园对面,面积：110㎡,租金：600元/月  
河北,衡水,（出租）出租桃城仓库车库,区域：桃城 ,地段：榕花大街和北外环交叉口附近或高速出口,面积：20㎡,租金：面议  
河北,衡水,（出租）出租桃城小仓库，小库房,区域：桃城 ,地段：育才北大街附近或蓝点家园对面,面积：100㎡,租金：600元/月  
河北,衡水,（出租）温莎花园(中华亍人民路口仓库18平米,区域：桃城 ,地段：温莎花园(中华亍人民路口附近,面积：18㎡,租金：300元/月  
河北,衡水,（出租）胜利路问津街西面路南河西仓库50平米出租,区域：桃城 ,地段：胜利路问津街西面路南河西附近,面积：501㎡,租金：1元/㎡/天  
河北,衡水,（出租）衡水学院对过仓库120平米,区域：桃城 ,地段：衡水学院对过附近,面积：120㎡,租金：1500元/㎡/天  
河北,衡水,（出租）整租分租出租仓库,区域：桃城 ,地段：榕花街北外环附近附近,面积：860㎡,租金：面议  
河北,衡水,（出租）出租桃城地下仓库,区域：桃城 ,地段：和平路与政通街交叉口附近,面积：32㎡,租金：300元/月  
河北,衡水,（出租）和平路前进街交叉口水岸金城仓库22平米,区域：桃城 ,地段：和平路前进街交叉口附近,面积：22㎡,租金：700元/月  
河北,衡水,（出租）出租桃城区南外环仓库车间,区域：桃城 ,地段：南外环附近或红旗大街,面积：110㎡,租金：面议  
河北,衡水,（出租）出租红旗南大街库房,区域：桃城 ,地段：红旗南大街附近或滨湖国际,面积：2300㎡,租金：面议  
河北,衡水,（出租）低价出租千平仓库,区域：桃城 ,地段：榕花街北外环附近附近附近,面积：860㎡,租金：1元/㎡/天  
河北,衡水,（出租）广厦家园仓库25平米,区域：桃城 ,地段：广厦家园附近,面积：25㎡,租金：300undefined  
河北,衡水,（出租）天鸿尚都北门库房出租,区域：桃城 ,地段：榕花街大庆路天鸿尚都北门附近或怡然城,特安莱家居,面积：40㎡,租金：450元/月  
