河北,承德,（出租）出租双桥下营房仓库,区域：双桥 下营房 ,地段：塞纳澜湾小区附近,面积：120㎡,租金：面议  
河北,承德,（出租）大石庙元宝线东沟村仓库300平米,区域：双桥 大石庙 ,地段：元宝线东沟村附近,面积：300㎡,租金：100元/㎡/天  
河北,承德,（出租）高庙四道沟仓库160平米,区域：双桥 高庙 ,地段：高庙四道沟附近,面积：160㎡,租金：1000元/月  
河北,承德,（出租）出租双桥-牛圈子沟90平米仓库850元/月,区域：双桥 牛圈子沟 ,地段：石垛子沟附近,面积：90㎡,租金：850  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）老燕丰加油站北行100米仓库60平米,区域：丰宁 ,地段：老燕丰加油站北行100米附近,面积：60㎡,租金：5000元/㎡/天  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区附近,面积：1800㎡,租金：面议  
河北,承德,（出租）下二道河子丽景华庭南区临街车库（可用作仓库,区域：双桥 下二道河子 ,地段：丽景华庭南区临街附近,面积：25㎡,租金：700元/月  
河北,承德,（出租）550平米出租，可做仓库，厂房，物流等……,区域：承德市 ,地段：狮子圆北辰物流附近附近,面积：550㎡,租金：1元/㎡/天  
河北,承德,（出租）出租双桥-双峰寺30平米冷库1500元/月,区域：双桥 双峰寺 ,地段：高速口以北300米附近,面积：30㎡,租金：1500  
河北,承德,（出租）汇福小区出租车库,区域：滦平 ,地段：六一附近附近,面积：40㎡,租金：10元/㎡/天  
河北,承德,（出租）出租使用面积350平米库房,区域：双桥 红石砬沟 ,地段：蛤蟆石村一队附近或世纪城,面积：350㎡,租金：1元/㎡/天  
河北,承德,（出租）牛圈子沟外环旁一仓库出租交通便利，租金面议,区域：双桥 牛圈子沟 ,地段：牛圈子沟外环路旁附近,面积：350㎡,租金：1元/月  
河北,承德,（出租）南街仓库300平米,区域：隆化 ,地段：南街附近,面积：300㎡,租金：1500元/月  
河北,承德,（出租）高庙四道沟库房出租仓库160平米,区域：双桥 高庙 ,地段：高庙四道沟库房出租附近,面积：160㎡,租金：1000元/月  
河北,承德,（出租）厂房库房办公室出租整体或分割均可,区域：双滦 三岔口 ,地段：麻纺厂附近或维利多得酒店,面积：3000㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）出租松梁树梁根两亩地整体院落,区域：承德市 ,地段：松树梁根附近,面积：1300㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）小溪沟平房出租25平米,区域：双桥 火神庙 ,地段：小溪沟附近,面积：25㎡,租金：450元/月  
河北,承德,（出租）小溪沟仓库30平米房主直租,区域：双桥 火神庙 ,地段：小溪沟附近,面积：30㎡,租金：450元/月  
河北,承德,（出租）出租双桥南营子大街仓库,区域：双桥 南营子大街 ,地段：南营子大街广场对面附近或文化大厦南塔台阶下,面积：200㎡,租金：面议  
河北,承德,（出租）西沟门村仓库150平米,区域：隆化 ,地段：西沟门村附近,面积：150㎡,租金：450元/月  
河北,承德,（出租）出租双桥红石砬沟蛤蟆石村一队地下室仓库,区域：双桥 红石砬沟 ,地段：红石砬沟蛤蟆石村附近或金龙建材行政中心世纪城,面积：450㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧(大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）水泉沟碧泉花园小区仓库30平米,区域：双桥 水泉沟 ,地段：碧泉花园小区附近,面积：30㎡,租金：450元/月  
河北,承德,（出租）双滦区800独门独院平仓库出租,区域：承德市 ,地段：双滦区大三岔口北8公里附近或昌升现代城,面积：800㎡,租金：3000元/月  
河北,承德,（出租）出租双滦三岔口仓库,区域：双滦 三岔口 ,地段：晨阳汽配城附近或承张高速口,面积：5000㎡,租金：面议  
河北,承德,（出租）出租双桥大学城仓库,区域：双桥 大学城 ,地段：御龙瀚府附近或9号楼,面积：96㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）丰百小区地下室出租,区域：丰宁 ,地段：北雁附近或丰百小区,面积：8㎡,租金：100元/月  
河北,承德,（出租）出租临近西大街车库,区域：双桥 西大街 ,地段：碧峰家园2期附近或西大街,面积：20㎡,租金：面议  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区14号附近,面积：1800㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）出租双桥狮子园仓库,区域：双桥 狮子园 ,地段：狮子园姜家沟附近,面积：400㎡,租金：面议  
河北,承德,（出租）雹神庙润园18-3-205仓库93平米,区域：双桥 雹神庙 ,地段：润园18-3-205附近,面积：93㎡,租金：30元/㎡/天  
河北,承德,（出租）雹神庙润元18-3-205仓库93平米,区域：双桥 雹神庙 ,地段：润元18-3-205附近,面积：93㎡,租金：30元/㎡/天  
河北,承德,（出租）出租双桥区标准仓库,区域：双桥 ,地段：狮子园附近或北辰物流园,面积：220㎡,租金：面议  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区附近,面积：1800㎡,租金：面议  
河北,承德,（出租）出租双滦三岔口仓库,区域：双滦 三岔口 ,地段：晨阳汽配城上附近或红星美凯龙,面积：5000㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）出租双桥-牛圈子沟1000㎡仓库3000元/月,区域：双桥 牛圈子沟 ,地段：平方房村（元包线公路边）附近,面积：1000㎡,租金：3000  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）锦绣大街滦河大街宏利堂药店二楼出租仓库80平米,区域：双滦 锦绣大街 ,地段：滦河大街宏利堂药店二楼附近,面积：80㎡,租金：2000元/月  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：600元/㎡/天  
河北,承德,（出租）南园路南原小区仓库40平米,区域：双桥 南园路 ,地段：南原小区附近,面积：40㎡,租金：300元/月  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区附近,面积：1800㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）400平米库房出租,区域：隆化 ,地段：隆化县伊逊河沟药厂对面附近或火车站,面积：400㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）出租金龙建材城南1700平米仓库可分割出租,区域：承德市 ,地段：双桥区附近或山水芳邻边上,面积：1700㎡,租金：21000元/月  
河北,承德,（出租）出租文化大厦南塔台阶下仓库,区域：承德市 ,地段：文化大厦南塔台阶下附近或商城对面的,面积：200㎡,租金：面议  
河北,承德,（出租）低价出租库房680平米,区域：开发区 ,地段：低价出租库房680平米附近,面积：680㎡,租金：700元/㎡/天  
河北,承德,（出租）出租金龙建材城南仓库80平米,区域：承德市 ,地段：双桥区附近或山水芳邻边上,面积：80㎡,租金：900元/月  
河北,承德,（出租）出租承金龙建材城南仓库650平米,区域：承德市 ,地段：双桥区附近,面积：650㎡,租金：8000元/月  
河北,承德,（出租）出租金龙建材城南1000平米仓库,区域：承德市 ,地段：双桥区附近或山水芳邻边上,面积：1000㎡,租金：12000元/月  
河北,承德,（出租）出租双桥大石庙仓库,区域：双桥 大石庙 ,地段：双山洞附近,面积：100㎡,租金：300元/月  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区14号附近,面积：1800㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）狮子沟福满家库房冷库+保鲜库36平高3.5米,区域：双桥 北兴隆 ,地段：狮子沟北兴隆街旁福满家库附近,面积：36㎡,租金：3000元/月  
河北,承德,（出租）出租双滦三岔口利源置业地下室,区域：双滦 三岔口 ,地段：三岔口、美凯龙、湘江家居附近或利源置业,面积：20㎡,租金：面议  
河北,承德,（出租）出租双桥西大街仓库,区域：双桥 西大街 ,地段：五监狱对面附近或小榛子沟口,面积：170㎡,租金：面议  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区附近,面积：1800㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）老街中心位置仓库300平米，36立冷库,区域：营子 ,地段：老街中心位置附近,面积：300㎡,租金：2000元/月  
河北,承德,（出租）锦绣城远通大厦后面中心西大街富平路地下室10平米,区域：双滦 锦绣大街 ,地段：中心西大街富平路附近,面积：10㎡,租金：10元/㎡/天  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）南营子大街大佟沟上坡仓库15㎡,区域：双桥 南营子大街 ,地段：大佟沟上坡附近,面积：15㎡,租金：300元/月  
河北,承德,（出租）上板城电子工业园仓库/厂房出租,区域：承德市 ,地段：高新区上板城卸甲营附近或上板城电子工业园,面积：2200㎡,租金：面议  
河北,承德,（出租）低价出租库房可分割租用2000平米,None,地段：开发区附近或山水芳邻小区附近,面积：2000㎡,租金：22000元/㎡/天  
河北,承德,（出租）水泉沟仓库30平米冷库,区域：承德市 ,地段：水泉沟附近,面积：30㎡,租金：2元/㎡/天  
河北,承德,（出租）出租承德市库房仓库,区域：承德市 ,地段：狮子园附近或北辰物流,面积：200㎡,租金：面议  
河北,承德,（出租）库房厂房出租/双桥区红石砬附近库房/厂房出租,区域：双桥 车站路 ,地段：红石砬沟附近或火车站世纪城,面积：520㎡,租金：面议  
河北,承德,（出租）汇源中学后面仓库180平米,区域：围场 ,地段：汇源中学后面附近,面积：180㎡,租金：150元/㎡/天  
河北,承德,（出租）出租双滦双塔山仓库,区域：双滦 双塔山 ,地段：双塔山大街附近或荣信都市花园,面积：25㎡,租金：300元/月  
河北,承德,（出租）出租双桥石洞子沟路仓库,区域：双桥 石洞子沟路 ,地段：石洞子沟附近或名苑山庄,面积：25㎡,租金：400元/月  
河北,承德,（出租）出租双桥西大街仓库,区域：双桥 西大街 ,地段：早市对面附近,面积：210㎡,租金：面议  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：开发西区14号附近,面积：1800㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）铁路小学附近400平米仓库出租价格面议地理位置优越,区域：双桥 ,地段：铁路小学附近附近,面积：400㎡,租金：面议  
河北,承德,（出租）出租承德市文化大厦南塔台阶下仓库,区域：承德市 ,地段：文化大厦南塔台阶下附近或广场对面,面积：200㎡,租金：面议  
河北,承德,（出租）承德隆化县厂房、库房招租,区域：隆化 ,地段：隆化县西山大桥附近,面积：2500㎡,租金：40元/㎡/天  
河北,承德,（出租）铁路小学附近400平仓库出租，不用取暖，价格面议,区域：双桥 车站路 ,地段：铁路小学附近或铁路小学附近,面积：400㎡,租金：面议  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区14号附近,面积：1800㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）出租双峰寺仓库场院,区域：承德市 ,地段：双峰寺附近,面积：3600㎡,租金：面议  
河北,承德,（出租）双塔山双峰碧镜仓库62平米,区域：双滦 双塔山 ,地段：双峰翠苑附近,面积：62㎡,租金：500元/月  
河北,承德,（出租）红石拉沟马架子仓库300平米价格面议,区域：双桥 ,地段：红石拉沟马架子附近,面积：300㎡,租金：10元/㎡/天  
河北,承德,（出租）下二道河子汇丰园小区仓库50平米,区域：双桥 下二道河子 ,地段：汇丰园小区附近,面积：50㎡,租金：600元/月  
河北,承德,（出租）出租双滦三岔口仓库,区域：双滦 三岔口 ,地段：晨阳汽配城上附近或红星美凯龙,面积：5000㎡,租金：面议  
河北,承德,（出租）低价出租库房可分割租用2000平米,区域：双桥 ,地段：开发区附近或新世家小区附近,面积：2000㎡,租金：11000元/月  
河北,承德,（出租）个人出租出售汇丰园29号车库,区域：双桥 下二道河子 ,地段：下二道河子附近或金龙建材,碧达园,美的湾,面积：50㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区附近,面积：1800㎡,租金：面议  
河北,承德,（出租）出租双桥雹神庙仓库,区域：双桥 雹神庙 ,地段：承德市开发西区14号附近,面积：1800㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--600平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：600㎡,租金：面议  
河北,承德,（出租）白庙子村彩虹桥对面仓库200平米库管房,区域：平泉 ,地段：白庙子村彩虹桥对面附近,面积：200㎡,租金：1700元/月  
河北,承德,（出租）出租双桥小老虎沟仓库,区域：双桥 小老虎沟 ,地段：小老虎沟附近或御龙颐景,面积：170㎡,租金：2500元/月  
河北,承德,（出租）出租双桥下二道河子仓库临街,区域：双桥 下二道河子 ,地段：腾飞汽修附近或临街,面积：120㎡,租金：1元/㎡/天  
河北,承德,（出租）出租双滦双塔山可当门面仓库,区域：双滦 双塔山 ,地段：吉祥胡同附近或附属底商,面积：35㎡,租金：面议  
河北,承德,（出租）仓库出租位于红石砬沟水泉,None,地段：红石砬沟水泉村附近或火车站,面积：500㎡,租金：面议  
河北,承德,（出租）出租金龙建材城南仓库1000平米450平米260平,区域：承德市 ,地段：双桥区附近或山水芳邻边上,面积：2000㎡,租金：26000元/月  
河北,承德,（出租）出租金龙建材城南2000平仓库可分割出租,区域：承德市 ,地段：双桥区附近或新世家,面积：1000㎡,租金：12000元/月  
河北,承德,（出租）下二道河子新世家小区里临近山水芳邻交通方便,区域：双桥 下二道河子 ,地段：下二道河子附近或金龙建材城,面积：10000㎡,租金：面议  
河北,承德,（出租）出租双滦三岔口仓库,区域：双滦 三岔口 ,地段：晨阳汽配城上附近或红星美凯龙,面积：5000㎡,租金：面议  
河北,承德,（出租）出租双桥开发西区仓库,区域：双桥 ,地段：承德市开发西区14号附近,面积：1800㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--300平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：300㎡,租金：面议  
河北,承德,（出租）小老虎沟小老虎沟御龙颐景小区仓库200平米,区域：双桥 小老虎沟 ,地段：小老虎沟御龙颐景小区附近,面积：200㎡,租金：1元/㎡/天  
河北,承德,（出租）上二道河子汇水湾小区仓库14平米,区域：承德市 ,地段：上二道河子汇水湾小区附近,面积：14㎡,租金：125元/月  
河北,承德,（出租）县医院前面仓库30平米,区域：围场 ,地段：县医院前面附近,面积：30㎡,租金：4000元/月  
河北,承德,（出租）小布达拉宫东侧30--300平米库房出租,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：300㎡,租金：面议  
河北,承德,（出租）大型库房/厂房出租,区域：开发区 高铁站 ,地段：卸甲营附近或上板城电子工业园,面积：2200㎡,租金：面议  
河北,承德,（出租）双桥区罗汉堂回迁楼里200米仓库400平米,区域：承德市 ,地段：双桥区罗汉堂回迁楼里20附近,面积：400㎡,租金：1元/㎡/天  
河北,承德,（出租）出租双桥区高庙孟泉沟仓库,区域：双桥 高庙 ,地段：高庙孟泉沟附近或粮库对面,面积：70㎡,租金：面议  
河北,承德,（出租）出租双桥北兴隆仓库,区域：双桥 北兴隆 ,地段：小布达拉宫东侧（大红台）附近或狮子沟镇政府,面积：300㎡,租金：面议  
河北,承德,（出租）大学城凤凰御苑小区临近大学城街仓库20平米,区域：双桥 大学城 ,地段：凤凰御苑小区临近大学城街附近,面积：20㎡,租金：450元/月  
河北,承德,（出租）标准库房出租,None,地段：水泉沟狮子园附近或北辰物流园,面积：㎡,租金：面议  
河北,承德,（出租）高庙库房出租,交通方便水电齐全。,区域：双桥 西大街 ,地段：高庙附近或广仁岭党校,面积：500㎡,租金：面议  
河北,承德,（出租）工商银行附近有库房,区域：隆化 ,地段：隆化县工商银行附近附近,面积：130㎡,租金：面议  
河北,承德,（出租）(出租)承德滦平正规猪场出租占地面积20亩地,None,地段：承德市滦平县附近,面积：4000㎡,租金：面议  
河北,承德,（出租）出租老西营松梁根两亩地院子,区域：双桥 老西营 ,地段：松梁树根附近或市内,面积：1300㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--300平米库房出租,区域：双桥 北兴隆 ,地段：双桥区狮子沟(大红台)附近或狮子沟镇政府,面积：300㎡,租金：面议  
河北,承德,（出租）高庙库房出租交通方便可进大车,区域：双桥 西大街 ,地段：高庙附近或广仁岭党校,面积：500㎡,租金：面议  
河北,承德,（出租）新建厂院距离西地十分钟车程,区域：滦平 ,地段：蓝旗村附近,面积：2600㎡,租金：2000元/月  
河北,承德,（出租）小布达拉宫东侧30--300平米库房出租,区域：双桥 北兴隆 ,地段：双桥区狮子沟(大红台)附近或狮子沟镇政府,面积：300㎡,租金：面议  
河北,承德,（出租）200平米仓库厂房,价格便宜。有住的,水电齐全。,区域：双桥 车站路 ,地段：红石砬沟里杨家附近,面积：200㎡,租金：1元/月  
河北,承德,（出租）小布达拉宫东侧30--300平米库房出租,区域：双桥 北兴隆 ,地段：双桥区狮子沟(大红台)附近或狮子沟镇政府,面积：300㎡,租金：面议  
河北,承德,（出租）小布达拉宫东侧30--300平米库房出租,区域：双桥 北兴隆 ,地段：双桥区狮子沟(大红台)附近或狮子沟镇政府,面积：300㎡,租金：面议  
河北,承德,（出租）大型厂房/库房出租,区域：承德市 ,地段：高新区上板城电子工业园附近或卸甲营、国道101,面积：2300㎡,租金：面议  
河北,承德,（出租）山水芳邻小区附近仓库可分割租用2000平米,区域：开发区 ,地段：山水芳邻小区附近附近,面积：2000㎡,租金：22000元/月  
河北,承德,（出租）优质库房出租,区域：双桥 ,地段：水泉沟狮子园附近或北辰物流园,面积：450㎡,租金：面议  
河北,承德,（出租）天山水榭仓库38平米地下室,区域：承德县 ,地段：天山水榭附近,面积：38㎡,租金：6000元/㎡/天  
河北,承德,（出租）双桥区石洞沟西口库房出租,区域：双桥 石洞子沟路 ,地段：西口南沟附近或救助站,面积：1000㎡,租金：面议  
