河北,邯郸,（出租）丛台胡村仓库500㎡,区域：丛台 丛台 ,地段：胡村附近,面积：500㎡,租金：1500元/月  
河北,邯郸,（出租）出租临漳县北环路仓库,区域：临漳县 ,地段：临漳县北环附近或邯临快速路,面积：310㎡,租金：1240元/月  
河北,邯郸,（出租）出租复兴赵王宾馆仓库,区域：复兴 赵王宾馆 ,地段：人民路与铁西街交叉口附近或现代城东部,面积：200㎡,租金：面议  
河北,邯郸,（出租）出租华耀城附近仓库,区域：邯山 南湖公园 ,地段：南堡幸福路附近或临街,面积：20㎡,租金：面议  
河北,邯郸,（出租）出租邯山南湖公园仓库,区域：邯山 南湖公园 ,地段：南堡幸福路附近或临街,面积：200㎡,租金：面议  
河北,邯郸,（出租）康业温泉路北胡村临街仓库80平米出租,区域：丛台 ,地段：康业温泉路北胡村附近,面积：80㎡,租金：1元/月  
河北,邯郸,（出租）出租邯山南湖公园左西村仓库,区域：邯山 南湖公园 ,地段：美的城附近或左西村,面积：65㎡,租金：面议  
河北,邯郸,（出租）名关海明亚小区车库出租,区域：邯郸县 ,地段：名关海明亚小区附近或海明亚小区车库出租,面积：30㎡,租金：面议  
河北,邯郸,（出租）出租邯山-亚森1300平米仓库1元/月,区域：邯山 亚森 ,地段：中华路与老南环交叉口附近,面积：1300㎡,租金：1  
河北,邯郸,（出租）出租邯山-火车站40平米仓库800元/月,区域：邯山 火车站 ,地段：火车站斜对面广星源小区附近,面积：40㎡,租金：800  
河北,邯郸,（出租）出租永年县400平米仓库13000元/月,区域：永年县 ,地段：中华大街苗庄工业区附近,面积：400㎡,租金：13000  
河北,邯郸,（出租）出租京港澳高速邯郸南站180㎡仓库,区域：邯山 ,地段：京港澳高速邯郸南站口附近或沙口村,面积：180㎡,租金：720元/月  
河北,邯郸,（出租）出租复兴赵王宾馆仓库,区域：复兴 赵王宾馆 ,地段：人民路与铁西街交叉口附近或赵王宾馆北侧200米,面积：200㎡,租金：面议  
河北,邯郸,（出租）场地出租出售,区域：邯山 邯山 ,地段：107国道北张庄加油站附近或二十理铺地道桥口,面积：1200㎡,租金：面议  
河北,邯郸,（出租）零担专线租一年送两年每平米低至0.15元,区域：复兴 人民西路 ,地段：熙平物流附近,面积：80㎡,租金：0.1元/㎡/天  
河北,邯郸,（出租）出租田园小区西侧800平米仓库15元/月,区域：永年县 ,地段：广源街北侧附近,面积：800㎡,租金：15  
河北,邯郸,（出租）人民铁路桥附近有空闲厂房仓库出租,区域：复兴 赵王宾馆 ,地段：人民铁路桥与铁西大街交叉附近或四季青村东,面积：300㎡,租金：面议  
河北,邯郸,（出租）邱县新政府附近仓库306平米,区域：邯郸周边 邱县 ,地段：新政府附近附近,面积：306㎡,租金：1000元/㎡/天  
河北,邯郸,（出租）邱县新政府附近仓库306平米,区域：邯郸周边 邱县 ,地段：新政府附近附近,面积：306㎡,租金：1000元/㎡/天  
河北,邯郸,（出租）永年冷库出租建发宾馆附近,区域：永年县 ,地段：建发宾馆附近附近,面积：30㎡,租金：10元/㎡/天  
河北,邯郸,（出租）出租400平钢结构仓库、厂房，带5吨航吊,区域：邯山 ,地段：107附近或马庄工业区,面积：400㎡,租金：面议  
河北,邯郸,（出租）#小型仓房仓库长期出租#,区域：丛台 联纺路 ,地段：联防路幸福路口西行附近,面积：200㎡,租金：1000元/㎡/天  
河北,邯郸,（出租）美意苑小区对面，北仓路和仓库20平米,区域：丛台 ,地段：美意苑小区对面，北仓路和附近,面积：20㎡,租金：60元/月  
河北,邯郸,（出租）出租或出售车库和车位,区域：丛台 ,地段：人民路与东环路交叉口附近,面积：150㎡,租金：面议  
河北,邯郸,（出租）新大仓库厂房出租,面积100-1500,价格优惠,区域：临漳县 ,地段：北环路附近,面积：1000㎡,租金：面议  
河北,邯郸,（出租）出租复兴赵苑公园北门，砖窑炉附近仓库,区域：复兴 赵苑公园 ,地段：后郝村附近,面积：78㎡,租金：面议  
河北,邯郸,（出租）出租永年河北铺螺丝大世界物流园办公室仓储,区域：永年县 ,地段：河北铺附近或107复线,面积：500㎡,租金：面议  
河北,邯郸,（出租）400平钢结构厂房、仓库出租。。。,区域：邯山 ,地段：南环路附近或107,面积：400㎡,租金：面议  
河北,邯郸,（出租）三间房仓库80平米,区域：肥乡县 ,地段：广安路与兴华街交叉口东附近,面积：80㎡,租金：500元/月  
河北,邯郸,（出租）邯郸县高铁站大型仓库招租,区域：邯郸县 ,地段：人民路东附近或高铁站附近,面积：1000㎡,租金：面议  
河北,邯郸,（出租）出租丛台红星仓库,区域：丛台 红星 ,地段：东柳大街附近或红星美凯龙,面积：200㎡,租金：1.0元/㎡/天  
河北,邯郸,（出租）腾龙纺织厂附近仓库300平米,区域：成安县 ,地段：腾龙纺织厂附近附近,面积：300㎡,租金：1000元/月  
河北,邯郸,（出租）特价出租火车站仓库10元一平方,区域：邯山 火车站 ,地段：火车站站内附近或火车站,面积：100㎡,租金：5元/月  
河北,邯郸,（出租）地下库房租赁可居住,区域：邯山 赵都新城 ,地段：1号地5号楼地下一层附近,面积：1000㎡,租金：5元/㎡/天  
河北,邯郸,（出租）出租京港澳高速邯郸南口180平米仓库,区域：邯山 ,地段：京港澳高速邯郸南站口附近或启信钢材市场,面积：180㎡,租金：4元/㎡/天  
河北,邯郸,（出租）出租邯山南湖公园仓库厂房场地,区域：邯山 南湖公园 ,地段：中华南美的城附近或路西一公里,面积：730㎡,租金：面议  
河北,邯郸,（出租）出租邯山-中华南3000平米仓库7元/月,区域：邯山 中华南 ,地段：中华南新一中附近,面积：3000㎡,租金：7  
河北,邯郸,（出租）出租永年县车库，非诚勿扰！,区域：永年县 ,地段：理想城附近,面积：40㎡,租金：面议  
河北,邯郸,（出租）出租复兴前进大街仓库,区域：复兴 前进大街 ,地段：前进大街附近或北环路,面积：500㎡,租金：4000元/月  
河北,邯郸,（出租）出租龙旺名城地下室，可做仓库,区域：邯山 汽车西站 ,地段：火车站附近或龙旺名城,面积：15㎡,租金：面议  
河北,邯郸,（出租）出租邯郸县仓库啊,区域：邯郸县 ,地段：月亮湾附近或北环,面积：200㎡,租金：面议  
河北,邯郸,（出租）老县医院斜对面，江源小区仓库20平米,区域：永年县 ,地段：老县医院斜对面，江源小区附近,面积：20㎡,租金：300元/月  
河北,邯郸,（出租）仓库低价出租,区域：武安 ,地段：东马庄村东附近或庙南50米,面积：100㎡,租金：面议  
河北,邯郸,（出租）复兴区十八中百花大街早市附近仓库,区域：复兴 赵苑公园 ,地段：邯郸市18中附近或百花大街早市附近,面积：300㎡,租金：1000元/㎡/天  
河北,邯郸,（出租）出租仓库.厂房非城勿饶,区域：丛台 中华北 ,地段：黄梁梦北边芦英堡村附近或中华大街,面积：1300㎡,租金：面议  
河北,邯郸,（出租）出租邯山-南湖公园500平米仓库1000元/月,区域：邯山 南湖公园 ,地段：左西村附近,面积：500㎡,租金：1000  
河北,邯郸,（出租）放射路十处加油站东100米有一30平米车库,区域：武安 ,地段：放射路十处加油站东100附近,面积：30㎡,租金：200元/月  
河北,邯郸,（出租）自有库房低价诚租,区域：邯郸县 ,地段：邯大路京珠高速交叉口西附近,面积：200㎡,租金：600元/月  
河北,邯郸,（出租）出租邯山华耀城南仓库,区域：邯山 新一中 ,地段：华耀城附近或幸福路上,面积：1㎡,租金：面议  
河北,邯郸,（出租）低价出租大型仓库和厂房,区域：邯郸周边 ,地段：高速冀南新区下道口东行1附近,面积：40000㎡,租金：8元/㎡/天  
河北,邯郸,（出租）出租复兴联纺西路仓库,区域：复兴 联纺西路 ,地段：西环与北环交叉口附近或康业家居,面积：300㎡,租金：面议  
河北,邯郸,（出租）出租复兴赵王宾馆仓库,区域：复兴 赵王宾馆 ,地段：人民路与铁西街交叉口附近或铁路西侧,面积：200㎡,租金：面议  
河北,邯郸,（出租）仓库厂房出租2000平,区域：邯山 邯山 ,地段：东环邯大路，京珠南口附近,面积：2000㎡,租金：5  
